y_true,y_pred
150579237.7078077,1.6322883e+08
137619061.1955347,1.12416536e+08
268940305.4191956,1.7826898e+08
134894021.20558435,9.952357e+07
164759929.55981764,1.667625e+08
180276077.90943435,2.740475e+08
58820441.67573725,4.3245064e+07
58820441.67573725,7.109197e+07
79399291.26150458,7.660924e+07
21856305.082325634,3.686065e+07
274373259.9758682,3.2206976e+08
74031408.4771392,9.2685336e+07
99931948.7701232,9.089108e+07
110441883.56736541,1.0624804e+08
146128948.6786814,1.0333862e+08
46269798.22237505,4.3519944e+07
58820441.67573725,3.2134916e+07
140399150.64490905,1.554021e+08
245792932.09897158,2.2810954e+08
9919370.3057168,2.8929054e+07
119640264.19819069,7.64704e+07
173207351.7871855,8.8992776e+07
93175931.44442067,9.375553e+07
24890580.58235468,2.460047e+07
69026427.74301739,6.392889e+07
75526942.13244551,6.791255e+07
74775436.5018106,6.3572616e+07
182087882.6137023,2.32033e+08
105055569.34655978,1.3053487e+08
89522450.91498001,7.878174e+07
105055569.34655978,1.1504467e+08
348796773.61523706,3.066413e+08
92248815.43597242,8.722989e+07
119640264.19819069,1.175173e+08
58820441.67573725,6.632987e+07
54843816.30259567,6.31865e+07
285570645.1331726,1.8724274e+08
140399150.64490905,1.3073869e+08
94112365.1236599,7.6756376e+07
29799435.251377594,3.745762e+07
114949102.3390151,9.163575e+07
143235401.62655452,1.5498294e+08
277130757.082054,2.5670046e+08
119640264.19819069,8.674095e+07
85156389.4637501,8.60679e+07
89522450.91498001,9.747024e+07
23207823.508858494,2.2869972e+07
72565488.37232235,5.5429668e+07
84309069.23126505,1.0082221e+08
33936442.671313055,4.1710868e+07
250758278.6964761,2.521564e+08
41866644.756578766,3.786592e+07
60008693.41855274,5.1971636e+07
263614930.5706092,2.4982074e+08
49624737.13847906,6.6798988e+07
62457694.6552375,6.5112972e+07
74775436.5018106,6.901848e+07
92248815.43597242,8.714708e+07
110441883.56736541,1.1380655e+08
15556669.322844986,2.3597564e+07
144674941.34526902,1.5066685e+08
140399150.64490905,1.3196581e+08
149080949.25869176,1.2051612e+08
268940305.4191956,1.4556635e+08
65006641.528389476,6.3658516e+07
113805339.66035822,1.3278814e+08
32933469.21490072,3.710662e+07
189519030.07422003,1.8805411e+08
90422166.50445993,7.057978e+07
105055569.34655978,8.916914e+07
86012225.4061451,1.025446e+08
174948114.61285323,1.1670467e+08
89522450.91498001,8.301401e+07
44902319.023094684,3.9892976e+07
74775436.5018106,8.662208e+07
124522876.0047006,1.03099416e+08
129604750.97911508,1.2220215e+08
95058210.11783905,9.1727384e+07
78609255.11325425,7.365134e+07
39824784.39757623,4.0692756e+07
133551803.2683458,9.781329e+07
57082034.90556967,6.2308296e+07
71128595.43040693,5.9058284e+07
33936442.671313055,2.504327e+07
111551842.95030783,1.2278531e+08
648388103.3788928,4.265795e+08
63719423.78225522,9.275042e+07
149080949.25869176,1.170942e+08
77827079.95602347,7.52468e+07
224637825.76450363,2.892598e+08
128315162.15997547,1.4121024e+08
84309069.23126505,6.90643e+07
268940305.4191956,2.8446906e+08
122057157.85614918,1.266066e+08
110441883.56736541,1.0334473e+08
124522876.0047006,1.068127e+08
54843816.30259567,4.4400056e+07
159890537.74909166,8.520531e+07
99931948.7701232,1.0286273e+08
541579268.1858417,2.0538134e+08
123283852.68642192,1.6974634e+08
169777616.42877573,1.66864e+08
12994022.474147985,1.7745638e+07
46734817.42546073,1.1430691e+08
129604750.97911508,1.1268358e+08
88631687.64519419,6.989001e+07
44013193.53483411,6.0719292e+07
250758278.6964761,2.9095133e+08
83470179.97596094,1.0061051e+08
119640264.19819069,1.3952411e+08
147597569.0287357,1.389131e+08
199235878.5302461,1.7392994e+08
45809406.03767006,4.353522e+07
81003263.34216161,7.947525e+07
144674941.34526902,1.6105014e+08
52169051.818940915,4.6209016e+07
67659612.8968103,5.745608e+07
68339603.31127323,9.032389e+07
58820441.67573725,6.5055e+07
150579237.7078077,1.8974826e+08
69720154.87505783,5.4375296e+07
60008693.41855274,5.4687532e+07
189519030.07422003,1.4565357e+08
174948114.61285323,9.376107e+07
124522876.0047006,1.0822071e+08
45809406.03767006,4.805536e+07
91330924.38594204,8.39791e+07
67659612.8968103,6.795998e+07
80197267.40504706,8.0232056e+07
32605775.72099587,2.827622e+07
118449823.67912504,1.0593016e+08
82639637.80821343,8.1996024e+07
